name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
TMS Quy Nhơn - Lee Xinh,13.770065,109.232887,Vui chơi,Quy Nhơn,"mở cửa 04:00–12:00 · TMS Quy Nhơn - Lee Xinh. Địa chỉ: 28 Nguyễn Huệ, Quy Nhơn, Gia Lai 55127, Việt Nam. Giờ mở cửa: 04:00–12:00",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon/dieu-tri-market-141833025/,https://ak-d.tripcdn.com/images/0HJ5712000gxf93su48B6.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.770065%2C109.232887,product:d839c2f4-e593-52a2-883c-fdfc176aa47d
Trung tâm KHÁM PHÁ KHOA HỌC Quy Nhơn - ExploraScience Quy Nhon,13.717669,109.213521,Vui chơi,Quy Nhơn,"mở cửa 08:00–11:30, 14:00–17:30 · Trung tâm KHÁM PHÁ KHOA HỌC Quy Nhơn - ExploraScience Quy Nhon. Địa chỉ: 10 Đại lộ Khoa học, khu vực 2, Quy Nhơn Nam, Gia Lai, Việt Nam. Giờ mở cửa: 08:00–11:30, 14:00–17:30",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon-nam/explorascience-quy-nhon-142753243/,https://ak-d.tripcdn.com/images/0HJ6u12000i02vj8pF58D.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.717669%2C109.213521,product:0b14d5ab-eea4-531b-97e6-2e9ff9ff4abf
Tượng đài Quang Trung,13.777137,109.226193,Vui chơi,Quy Nhơn,"mở cửa Mở cửa cả ngày · Tượng đài Quang Trung. Địa chỉ: 329 Lê Hồng Phong, Quy Nhơn, Gia Lai, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon/quang-trung-statue-137410395/,https://ak-d.tripcdn.com/images/0HJ2012000i278fd0F1AA.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.777137%2C109.226193,product:066fa8b6-8872-554f-a278-a26795ec63fc
Cát Cát,22.330142,103.832495,Vui chơi,Sa Pa,"mở cửa 06:00–18:00 · Cát Cát. Địa chỉ: San Sả Hồ, Tả Van, Lào Cai, Việt Nam. Giờ mở cửa: 06:00–18:00. Thời gian tham quan đề xuất: 0.5–1 ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/ta-van/cat-cat-village-18700028/,https://ak-d.tripcdn.com/images/0100912000nyazcxf0533.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.330142%2C103.832495,product:06fd3b9f-cd5b-5c63-a445-03d9d61853dd
Công Viên Sapa,22.335926,103.842361,Vui chơi,Sa Pa,"mở cửa Mở cửa cả ngày · Công Viên Sapa. Địa chỉ: Đ. Thạch Sơn, Sa Pa, Lào Cai, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/sapa/sapa-park-143791597/,https://ak-d.tripcdn.com/images/0HJ7012000j6yef3o434B.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.335926%2C103.842361,product:f8dbf282-dde4-5ffd-8530-1cba3d83e930
Đỉnh Đèo Ô Quy Hồ,22.352752,103.765305,Vui chơi,Sa Pa,"mở cửa Mở cửa cả ngày · Đỉnh Đèo Ô Quy Hồ. Loại hình: Leo núi. Địa chỉ: QL4D, Bình Lư, Lai Châu, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 4–5 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/binh-lu/o-quy-ho-pass-viewpoint-142495556/,https://ak-d.tripcdn.com/images/0HJ0212000i3hyu0w060C.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.352752%2C103.765305,product:8a561f74-eba8-522e-86bc-dbe7ae07fcce
Đỉnh Phan Xi Păng,22.303449,103.775145,Vui chơi,Sa Pa,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Đỉnh Phan Xi Păng. Địa chỉ: Bản Bo, Lai Châu, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/ban-bo/the-roof-of-indochina-136999368/,https://ak-d.tripcdn.com/images/0HJ0a12000ivgf0y6BEFD.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.303449%2C103.775145,product:f0c0e550-ee20-5932-8257-385886f56676
Khu Du Lịch Cầu Kính Rồng Mây,22.372378,103.757505,Vui chơi,Sa Pa,"từ 485.000₫ · mở cửa 07:00–18:00 · Đây là một cây cầu kính tuyệt đẹp, đứng ở đây bạn sẽ có cảm giác như đang lơ lửng giữa bầu trời, tầm nhìn vô cùng rộng mở, có thể chiêm ngưỡng vẻ đẹp ngoạn mục của núi non, rừng cây và hồ nước.",1,485000,true,,https://vn.trip.com/travel-guide/attraction/binh-lu/rong-may-glass-bridge-137342638/,https://ak-d.tripcdn.com/images/1lo1812000dcjtql0BC18.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.372378%2C103.757505,product:2cad975f-f781-5375-8da5-b9c34c92c23c
Khu Du Lịch Sinh Thái Hàm Rồng SaPa,22.334574,103.847771,Vui chơi,Sa Pa,"mở cửa 06:30–17:30 · Khu Du Lịch Sinh Thái Hàm Rồng SaPa. Loại hình: Phong cảnh thiên nhiên, Leo núi. Địa chỉ: Đường Lên, Sa Pa, Lào Cai, Việt Nam. Giờ mở cửa: 06:30–17:30. Thời gian tham quan đề xuất: 1–2 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/sapa/ham-rong-sa-pa-eco-tourism-area-58313038/,https://ak-d.tripcdn.com/images/0HJ3a12000h0bvu1o3EAE.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.334574%2C103.847771,product:ecddb309-c0ca-5936-9eb7-f0f8e0e53ab9
Mật Pet Farm - Sapa,22.3316,103.841336,Vui chơi,Sa Pa,"từ 120.000₫ · mở cửa 08:00–18:00 · Nông trại thú cưng Mật tọa lạc tại số 58 đường Tử La Lan, phường Mai Kiều, trung tâm thị xã Sa Pa, tỉnh Lào Cai, Việt Nam. Nông trại tập trung vào trải nghiệm gần gũi với các loài thú cưng đáng yêu nh",1,120000,true,,https://vn.trip.com/travel-guide/attraction/sapa/mat-pet-farm-sapa-153116675/,https://ak-d.tripcdn.com/images/0100312000te71kf9B49F.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.331600%2C103.841336,product:50c18c3c-4ddc-5f01-9c99-a550907e62c7
Moana Sapa,22.327359,103.845959,Vui chơi,Sa Pa,"từ 90.000₫ · mở cửa 07:00–19:00 · Moana Sapa cách trung tâm thành phố Sapa của Việt Nam chỉ 500 mét, là một điểm du lịch nổi tiếng với cảnh quan hùng vĩ và các điểm tham quan độc đáo. Nơi đây rất được lòng những người đam mê nhiếp ảnh",1,90000,true,,https://vn.trip.com/travel-guide/attraction/sapa/moana-sapa-136744848/,https://ak-d.tripcdn.com/images/0104c12000ri6stnaB04F.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.327359%2C103.845959,product:257a248d-1018-5d70-92f0-3d5e3135f0a4
Nhà Thờ Đá Sapa,22.335088,103.842365,Vui chơi,Sa Pa,"mở cửa 06:00–21:00 · Nhà Thờ Đá Sapa. Địa chỉ: P. Hàm Rồng, Sa Pa, Lào Cai 333100, Việt Nam. Giờ mở cửa: 06:00–21:00. Thời gian tham quan đề xuất: 1–2 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/sapa/sa-pa-stone-church-56044398/,https://ak-d.tripcdn.com/images/0HJ3l12000hbb1s188CBF.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.335088%2C103.842365,product:677a9a29-1f5f-5780-8cdf-cdb3f4da36d8
Phan Xi Păng,22.303333,103.775,Vui chơi,Sa Pa,"từ 850.000₫ · mở cửa Mở cửa quanh năm, 24/7 · Ngọn núi này là một trong những đỉnh núi cao nhất Việt Nam, có nhiều lựa chọn đường leo núi, bạn có thể chọn đi cáp treo hoặc leo bộ. Đỉnh núi quanh năm mây mù bao phủ, phong cảnh tuyệt đẹp, là điểm đ",1,850000,true,,https://vn.trip.com/travel-guide/attraction/ban-bo/fansipan-58276063/,https://ak-d.tripcdn.com/images/0HJ4012000h0c62raE780.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.303333%2C103.775000,product:d4a7bd87-1217-5073-b802-8a95e2451760
Quảng Trường Hồ Sa Pa,22.336959,103.844297,Vui chơi,Sa Pa,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Quảng Trường Hồ Sa Pa. Địa chỉ: Xuân Viên, Sa Pa, Lào Cai 33000, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/sapa/qung-trng-h-sa-pa-136764441/,https://ak-d.tripcdn.com/images/0HJ4n12000gn8pnfs43CF.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.336959%2C103.844297,product:6851a16e-bb6e-5d6d-83f8-aa0e335d1e17
Sa Pa,22.34047,103.856409,Vui chơi,Sa Pa,"mở cửa Mở cửa cả ngày · Sa Pa. Loại hình: Cảnh đêm. Địa chỉ: Sa Pa, Lào Cai, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 1–2 ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/sapa/sa-pa-78970/,https://ak-d.tripcdn.com/images/100d1f000001gosngBE2E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.340470%2C103.856409,product:b500aa1b-08c6-5325-9ba2-2bbe6a15989f
Sun World Fansipan Legend,22.336938,103.824188,Vui chơi,Sa Pa,từ 824.500₫ · mở cửa 07:30–16:00(Có sẵn vé đến 14:00) · • Đi cáp treo chinh phục đỉnh núi cao nhất Việt Nam. • Chiêm ngưỡng cảnh quan thiên nhiên nguyên sơ nhất của Sapa. • Ngắm nhìn quần thể kiến trúc tráng lệ từ đỉnh núi.  ▴Đi cáp treo lên đỉnh cao nhất ,1,824500,true,,https://vn.trip.com/travel-guide/attraction/sapa/sun-world-fansipan-legend-130369464/,https://ak-d.tripcdn.com/images/0104i120009istbfv50E1.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.336938%2C103.824188,product:4405bb80-d890-5e60-8467-e5de1480090a
Suối Vàng Thác Tình Yêu,22.347026,103.772215,Vui chơi,Sa Pa,"mở cửa 09:00–17:00 · Suối Vàng Thác Tình Yêu. Địa chỉ: 8QWC+RV8, Sơn Bình, Tam Đường, Lai Châu, Việt Nam. Giờ mở cửa: 09:00–17:00",1,,false,,https://vn.trip.com/travel-guide/attraction/binh-lu/love-waterfall-144297100/,https://ak-d.tripcdn.com/images/1me0b12000pxb8imh9C4D.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.347026%2C103.772215,product:631c160b-8bdd-5dea-b7d3-b86ae3b1939b
Thác Bạc SaPa,22.361887,103.777723,Vui chơi,Sa Pa,"mở cửa 09:00–17:00 · Thác Bạc SaPa. Loại hình: Phong cảnh thiên nhiên. Địa chỉ: Sa Pa, Lào Cai, Việt Nam. Giờ mở cửa: 09:00–17:00",1,,false,,https://vn.trip.com/travel-guide/attraction/sapa/thac-bac-waterfall-58307078/,https://ak-d.tripcdn.com/images/0ww6m12000cdluvhxE051.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.361887%2C103.777723,product:30439c37-09f0-50fa-a5c0-720d87787e87
Thung lũng Mường Hoa,22.314183,103.876511,Vui chơi,Sa Pa,"mở cửa Mở cửa cả ngày · Thung lũng Mường Hoa nằm ở Sa Pa, Việt Nam, nơi đây có phong cảnh tuyệt đẹp và thơ mộng. Ngoài việc chiêm ngưỡng những ruộng bậc thang xinh đẹp, du khách còn có thể tham gia các chuyến đi ngắn ngày.",1,,false,,https://vn.trip.com/travel-guide/attraction/sapa/muong-hoa-valley-58296835/,https://ak-d.tripcdn.com/images/ww031e000001ex1qlB3FB.png,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.314183%2C103.876511,product:e952f763-d7d9-5083-adef-c48c1f0d1dc1
Xe Trượt Núi Alpine Coaster,22.322438,103.866563,Vui chơi,Sa Pa,"mở cửa 09:00–18:00 (Thời gian nhận khách kết thúc vào 17:00) · Tham gia trải nghiệm xe trượt núi Alpine Coaster, được ngắm nhìn thung lũng Mường Hoa thơ mộng, tận hưởng cung đường uốn lượn với vòng xoáy 3 tầng, được chụp hình xịn xò với điểm chụp ảnh tự động, đượ",1,,false,,https://vn.trip.com/travel-guide/attraction/sapa/alpine-coaster-sapa-145057408/,https://ak-d.tripcdn.com/images/1lo6j12000dmbqzmz1708.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=22.322438%2C103.866563,product:e7e5b139-5fad-53fd-a2f8-39d66ce5d824
À Ố Show - Lune Production,10.776374,106.703349,Vui chơi,TP. Hồ Chí Minh,từ 800.000₫ · mở cửa 17:00–22:00 · AO Show là một chương trình biểu diễn nổi tiếng tại Việt Nam. Buổi biểu diễn là sự kết hợp hoàn hảo giữa âm nhạc truyền thống Việt Nam và các yếu tố đặc trưng của Việt Nam. Bạn có thể thưởng thức và t,1,800000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/a-o-show-lune-production-134049310/,https://ak-d.tripcdn.com/images/0101h120009l5ic8g0DA8.png,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.776374%2C106.703349,product:dead0b0b-9f11-5a46-8d3a-01c8b12e8d33
Bảo tàng Chứng tích Chiến tranh,10.779511,106.692092,Vui chơi,TP. Hồ Chí Minh,từ 50.000₫ · mở cửa 07:30–17:30 · Bảo tàng Chứng tích chiến tranh là một trong năm bảo tàng nổi bật tại Việt Nam. Bảo tàng Chứng tích chiến tranh là nơi kêu gọi hòa bình thế giới. Bảo tàng không chỉ là nơi giáo dục lòng yêu nước tại V,1,50000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/war-remnants-museum-78926/,https://ak-d.tripcdn.com/images/0HJ4z12000h002zkm4BE0.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.779511%2C106.692092,product:a5148266-ccb5-5603-b24a-71f85df3aad4
Bưu điện trung tâm Sài Gòn,10.779913,106.699902,Vui chơi,TP. Hồ Chí Minh,"mở cửa 07:00–19:00 · Bưu điện Trung tâm tại TP. Hồ Chí Minh là một bưu cục thời thuộc địa Pháp được xây dựng vào thế kỷ 19. Không gian bên ngoài của Bưu điện trông giống một nhà ga tàu công phu. Nhìn vào đâu, mọi thứ đều ",1,,false,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/saigon-central-post-office-10558858/,https://ak-d.tripcdn.com/images/100i0500000011nfyC5DA.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.779913%2C106.699902,product:57e0d120-c3f6-5ff5-8dba-4f2087c8e976
Chợ Bến Thành,10.772517,106.698021,Vui chơi,TP. Hồ Chí Minh,"mở cửa 09:00–00:00 · Chợ Bến Thành. Loại hình: Cảnh đêm. Địa chỉ: Bến Thành, Hồ Chí Minh, Việt Nam. Giờ mở cửa: 09:00–00:00. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/ben-thanh-market-102883/,https://ak-d.tripcdn.com/images/0106612000f0jlb4b16C7.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.772517%2C106.698021,product:c33a44e3-8cca-540e-ae13-fdbd32334270
City Sightseeing Bus Saigon,10.776629,106.702763,Vui chơi,TP. Hồ Chí Minh,"từ 141.756₫ · mở cửa 09:00–21:00 · City Sightseeing được thành lập năm 1999 tại Seville, Tây Ban Nha và tour này vẫn là xương sống của hoạt động toàn cầu của chúng tôi. Bắt đầu với chỉ bốn tour vào năm 2000 và ban đầu là liên doanh giữ",1,141756,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/city-sightseeing-bus-saigon-152155409/,https://ak-d.tripcdn.com/images/1lo4u12000m5t066f30F1.png,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.776629%2C106.702763,product:a0c78d34-c424-5824-8e90-36e3571ba0ff
Công viên Grand Park,10.839941,106.84728,"Vui chơi, Combo",TP. Hồ Chí Minh,5 vé/combo · từ 100.000₫ · vd. [Công Viên Grand Park] Công Viên Games Khu Vườn Mộng Mơ; [Công Viên Grand Park] Combo Công Viên Nước + Games Khu Vườn Mộng Mơ; [Công Viên Grand Park] Công Viên Nước Hòn Đảo Nhiệt Đới + Set đồ ăn nhanh,5,100000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-cong-vien-grand-park-cong-vien-games-khu-vuon-mong-mo-vw02810,https://booking-static.vinpearl.com/tours/13632741dcfa484f8eb737f50a1d5699_vinwonders-grand-park_1729835893_vinwonders-nam-hoi-an-ve-vao-cua.jpg,osm,venue,,https://www.google.com/maps/search/?api=1&query=10.839941%2C106.847280,"venue:cong vien grand park@10.83994,106.84728"
Dinh Độc Lập,10.776994,106.695302,Vui chơi,TP. Hồ Chí Minh,"từ 50.000₫ · mở cửa 07:00–18:00 · Dinh Độc Lập từng là văn phòng của Thống đốc Pháp tại Việt Nam. Hiện nay, đây là địa điểm tổ chức các cuộc họp chính phủ và tiếp đón nguyên thủ quốc gia. Nơi đây cũng là di tích lịch sử mở cửa cho khá",1,50000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/independence-palace-78927/,https://ak-d.tripcdn.com/images/1A0312000000ryks2A8D8.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.776994%2C106.695302,product:b6867a2d-0a39-5292-9ca4-55f5b8cb4634
Du thuyền Saigon Princess,10.767529,106.708013,Vui chơi,TP. Hồ Chí Minh,"từ 950.000₫ · mở cửa 18:00–21:30 · Chiêm ngưỡng các địa điểm nổi bật của thành phố khi du thuyền xuôi dòng sông; từ boong tàu, bạn có thể ngắm nhìn cầu Thủ Thiêm và tòa nhà Vietnam Telecom. Thưởng thức đa dạng món ăn địa phương và quốc",1,950000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/saigon-river-princess-cruise-143159394/,https://ak-d.tripcdn.com/images/1lo3r12000coxyam862AA.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.767529%2C106.708013,product:ce3c1b5d-d14d-5034-b841-95182b79224e
Landmark 81 Sky View Observatory,10.795112,106.722096,Vui chơi,TP. Hồ Chí Minh,"từ 406.924₫ · mở cửa 10:00–22:00 (Thời gian nhận khách kết thúc vào 20:00) · Landmark 81 Sky View Observatory tọa lạc tại TP. Hồ Chí Minh, Việt Nam, là điểm đến lý tưởng để ngắm toàn cảnh thành phố. Tòa nhà chọc trời hiện đại này với chiều cao ấn tượng và kiến trúc độc đáo đã ",1,406924,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/landmark-81-sky-view-observatory-129757510/,https://ak-d.tripcdn.com/images/0100o12000mdmlmbn8B8B.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.795112%2C106.722096,product:5beb1cd0-04a0-5690-9e91-235760ffea7b
Nhà Hát Múa Rối Nước Rồng Vàng,10.77626,106.692537,Vui chơi,TP. Hồ Chí Minh,"từ 314.000₫ · mở cửa 18:00–19:15 · Múa rối nước là ""tinh hoa quốc túy"" của Việt Nam và một trong những loại hình sân khấu dân gian truyền thống đặc sắc của đất nước này. Nghệ thuật này có lịch sử hơn 800 năm. Mặc dù ""múa rối nước"" bắt ",1,314000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/golden-dragon-water-puppet-theater-94786/,https://ak-d.tripcdn.com/images/1lo3b12000pw6bacnD203.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.776260%2C106.692537,product:df0e68c8-d049-56f1-9fed-8fba8bfb05bb
Nhà hát Thành phố Hồ Chí Minh,10.776613,106.703172,Vui chơi,TP. Hồ Chí Minh,"từ 800.000₫ · mở cửa 18:00–19:00 · Nhà hát Thành phố TP. Hồ Chí Minh, còn được gọi là Nhà hát Sài Gòn, là một tòa nhà theo phong cách Gothic châu Âu. Bức tường không gian bên ngoài của Nhà hát có nhiều phù điêu và hoa văn, tất cả đều đ",1,800000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/saigon-opera-house-10758900/,https://ak-d.tripcdn.com/images/0101l12000krrnbg11837.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.776613%2C106.703172,product:68b2698b-3fb7-5b33-aa2c-627d86a4c7d8
Nhà Thờ Giáo Xứ Tân Định,10.788336,106.690679,Vui chơi,TP. Hồ Chí Minh,"mở cửa 07:00–12:00, 14:00–17:00, 20:00–21:00 · Nhà Thờ Giáo Xứ Tân Định. Loại hình: Thắng cảnh lịch sử. Địa chỉ: 289 Hai Bà Trưng, Xuân Hòa, Hồ Chí Minh 700000, Việt Nam. Giờ mở cửa: 07:00–12:00, 14:00–17:00, 20:00–21:00. Thời gian tham quan đề xu",1,,false,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/tan-dinh-church-28575303/,https://ak-d.tripcdn.com/images/100r1f000001gon3mD41A.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.788336%2C106.690679,product:81d1225a-1f16-5584-8def-a50db5954d6d
Phạm Ngũ Lão,10.768443,106.692758,Vui chơi,TP. Hồ Chí Minh,"mở cửa Mở cửa quanh năm, 24/7 · Nhắc đến TP. Hồ Chí Minh, không ai không biết Phạm Ngũ Lão, con phố được đặt tên theo vị anh hùng dân tộc Việt Nam Phạm Ngũ Lão. Phố cổ chỉ là một con đường bình thường, nhưng khu vực mà chúng ta thườ",1,,false,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/pham-ngu-lao-10524194/,https://ak-d.tripcdn.com/images/0HJ0j12000h00rqso61E5.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.768443%2C106.692758,product:cda51ab4-52d4-59fe-b47a-bc322f668f60
Phố Nhật Sài Gòn,10.77937,106.704703,Vui chơi,TP. Hồ Chí Minh,"mở cửa Mở cửa cả ngày · Phố Nhật Sài Gòn. Loại hình: Cảnh đêm. Địa chỉ: 8A Thái Văn Lung, Sài Gòn, Hồ Chí Minh 700000, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/saigon-japan-town-136962584/,https://ak-d.tripcdn.com/images/1mh3v424x91ouf7fp4414.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.779370%2C106.704703,product:2245614d-98fb-5542-bd59-e83d7a1c6b16
Saigon Skydeck,10.771567,106.704247,Vui chơi,TP. Hồ Chí Minh,"từ 240.000₫ · mở cửa 09:30–21:30 · Saigon Skydeck là một trong những địa danh nổi tiếng của TP. Hồ Chí Minh, tòa nhà biểu tượng này có độ cao hơn 260 mét và cũng là điểm đến lý tưởng để du khách chiêm ngưỡng khung cảnh thành phố tráng ",1,240000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/saigon-skydeck-142333317/,https://ak-d.tripcdn.com/images/0104j12000mr6gcvq84A6.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.771567%2C106.704247,product:0146e441-fec2-52f5-9ec3-90d8045eb9a4
Sông Sài Gòn,11.142284,106.507932,Vui chơi,TP. Hồ Chí Minh,"mở cửa Mở cửa quanh năm, 24/7 · Sông Sài Gòn là dòng sông mẹ của TP. Hồ Chí Minh, Việt Nam và cũng là một trong những biểu tượng của thành phố. Dòng sông chảy xuyên qua thành phố, hai bên bờ tập trung nhiều công trình kiến trúc tiêu",1,,false,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/saigon-river-10547161/,https://ak-d.tripcdn.com/images/0101j12000sg013ou5A61.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.142284%2C106.507932,product:69ecc1fd-8e50-56b9-bca8-8d1b7a228489
Tòa nhà tài chính Bitexco,10.771984,106.704391,Vui chơi,TP. Hồ Chí Minh,"từ 240.000₫ · mở cửa 09:30–21:30 (Thời gian nhận khách kết thúc vào 20:45) · Tòa nhà Tài chính TP. Hồ Chí Minh còn được mệnh danh là ""mái nhà"" của thành phố. Tòa tháp cao 262 mét với tổng cộng 68 tầng. Đài quan sát nằm trên tầng 49. Tòa nhà tọa lạc tại trung tâm quận Nhất của ",1,240000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/bitexco-financial-tower-20905644/,https://ak-d.tripcdn.com/images/100s1f000001gx73b8673.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.771984%2C106.704391,product:984f4b61-c18e-525e-8771-656d2ae397c9
Vinpearl Golf Léman,10.925302,106.505473,Golf,TP. Hồ Chí Minh,"từ 1.700.000₫ · [Vinpearl Golf LéMan] - Trải nghiệm đẳng cấp, voucher giá tối ưu  TỔ HỢP GOLF GIẢI TRÍ VÀ THI ĐẤU HÀNG ĐẦU VIỆT NAM Tọa lạc tại xã Tân Thông Hội (huyện Củ Chi cũ), TP. Hồ Chí Minh – trung tâm kinh tế ",1,1700000,true,,https://booking.vinpearl.com/vi-VND/tour/vinpearlgolfleman,https://booking-static.vinpearl.com/tours/edccb3fa521143e7ab94e6d0081c6a9c_Screenshot_2_VinpearlGolf.png,manual,venue,,https://www.google.com/maps/search/?api=1&query=10.925302%2C106.505473,"venue:vinpearl golf leman@10.92530,106.50547"
Xe buýt ngắm cảnh TP. Hồ Chí Minh,10.782897,106.690091,Vui chơi,TP. Hồ Chí Minh,"từ 150.000₫ · mở cửa 08:00–21:00 · Xe buýt ngắm cảnh TP. Hồ Chí Minh mang đến một cách tiện lợi và toàn diện để du khách khám phá thành phố sôi động đầy nét quyến rũ lịch sử này. Là một dịch vụ tham quan linh hoạt, xe buýt cho phép du ",1,150000,true,,https://vn.trip.com/travel-guide/attraction/ho-chi-minh-city/ho-chi-minh-city-hop-on-hop-off-bus-36272590/,https://ak-d.tripcdn.com/images/1lo0h12000kz7sifnE639.png,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.782897%2C106.690091,product:f435ae17-97a2-549f-bd2e-97b707eaff2b
Biệt thự Hằng Nga,11.934733,108.430881,Vui chơi,Đà Lạt,"mở cửa 08:30–18:00 · Biệt thự Hằng Nga. Địa chỉ: 03 Đ. Huỳnh Thúc Kháng, Phường 4, Đà Lạt, Lâm Đồng 66115, Việt Nam. Giờ mở cửa: 08:30–18:00. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/dalat/crazy-house-84916/,https://ak-d.tripcdn.com/images/01028120009plbs0wA2D2.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.934733%2C108.430881,product:d1ba38d3-5f72-50d4-a994-aa7fcf2f62c6
